MOH_name,MOH_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
Aturaliya,6,28.7571427482,29.9428566524,29.8142855508,30.7428569794,30.7714285169,30.728572028,30.2571427482,30.2571430206,30.328571592,32.3571425847,32.3285715921,31.1571426392,31.4714290074,31.5999998365,31.8999996185,31.8285707746,32.1428571428,30.7571427482,30.5285712651,29.6285713741,29.9428571973,29.2285714831,28.9857142312,28.8857143947,28.799999782,28.9000001635,28.7857142857,28.3857143947,28.699999673,28.6714286804,28.828571592,27.7571430206,28.7142857143,28.6999999455,28.9857139588,28.8428573608,28.5285715376,28.5428573064,29.6142861502,29.4142859323,29.4142856598,28.2285714831,29.1285716465,29.6428571429,30.299999782,30.5000002725,30.1428574153,29.9571426937,29.7571430206,29.2571427482,29.1857141767,28.9857145037
Mannar,154,29.0857143402,28.2428572519,29.5285715376,29.5857146127,29.7428569794,29.4142853873,28.8571431296,30.2571432931,30.4285714286,31.2428575243,31.5714285714,31.5857146127,32.4285708836,32.3857149397,32.6428574153,32.6571431841,33.0285720825,33.1571437291,31.8428576333,31.7904752238,31.6857141767,31.299999782,31.100000109,31,30.7714282445,30.4857145037,31.1428568704,30.5714285714,30.1714286804,30.4285714286,30.8571425847,30.5000002725,29.8999996185,30.4142856598,31.7581281859,29.5285715376,29.899999891,29.9857142312,30.2714282445,30.3428573608,30.600000109,31.1857141767,30.5142857688,31.0714285714,30.1857141767,29.3714283534,30.1714286804,29.1714284079,28.1999999455,29.1142853328,28.6285713741,28.7285714831
Trincomalee,160,27.5714285714,27.0857143402,28.9857145037,28.1857144492,28.600000109,28.4142859323,29.1999999455,29.7142857143,29.7285717555,30.6285713741,30.3142858233,30.8714286259,31.9857139587,32.5571430751,33.1999999455,33.5857143402,34.2571427481,34.4285719735,33.799999782,34.6857147217,34.7571432931,33.9857139587,33.6142856053,34.0571430751,34.0428570338,34.200000218,34.1142856053,33.7285712106,33,33.8857138497,35.1714286804,33.7142854418,33.428571701,35.4428569249,31.9857145037,32.9571429661,32.8857143947,35.4428563799,37.1142861502,37.600000109,36.199999673,32.0571425302,34.9571424212,32.4857139588,30.3428570884,29.200000218,29.8857143947,28.3857143947,26.9571432386,29.0142857688,27.899999891,28.4714284624
Kuruwita,271,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Polgahawela,209,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Mahiyangan,55,23.7195040645,23.8806824029,25.9335350561,24.5900981521,26.2033400475,25.9658632137,26.38497247,27.1087203977,27.1723337381,28.0642396069,29.1785022181,28.9763691371,30.2111087865,30.2224257658,29.5480293292,30.7930197166,30.0261831755,29.0162106993,29.1393550142,29.5240029362,29.8272034831,28.6703151863,28.7204312413,28.1126159836,28.1581627844,28.9514376864,28.5004864668,28.0096703773,29.0937384703,28.8786637688,29.7381954918,29.4775739483,29.8646330363,30.4743271696,29.76929515,26.9762757059,27.6886362584,29.7381954918,30.8705698956,30.8670685021,30.3301251021,28.7727736317,28.8275046978,27.8351116827,27.5572362749,26.8973799494,27.0688086298,25.6960580733,24.2351118873,25.4491425241,23.4322131256,24.1020184706
Karaitvu,263,27.6428568704,28.5142857688,28.3285713196,27.8285713196,28.7428569794,28.3142858233,29.2857142857,29.6142861502,29.4999994551,30.4285714286,30.3571425847,30.6714284079,32.0142854963,32.0285715376,32.5142857688,32.7571427482,32.9571429661,32.9857145037,32.671428408,33.3571428571,33.5857140677,34.0142860413,34.7142857143,36.1142856053,35.9571435111,33.4571424212,33.7285717555,33.4285714286,34.2142857143,34.0428575788,36.0285720825,32.9857147761,32.0857146127,32.6142861503,32.5857146127,31.9571429661,32.9571426937,34.4285714286,33.700000218,32.0999998365,33.9428574698,31.8571428572,32.1285716465,31.4428569249,30.1857147217,30.0714285714,29.8428570884,28.5142860412,28.1857144492,29.3714286259,27.4285714286,28.099999564
Mawanella,206,26.773222268,26.8129287691,29.4016813447,27.1711939387,29.6221518918,29.1762560493,28.7907672941,30.2482483817,30.3387995556,31.1473470274,31.6234996163,31.8938057758,32.2251897813,32.1040435594,31.4223772233,32.0248523065,31.565008999,30.4895323124,29.6582606043,30.2968441747,29.6870572386,28.1228282678,27.7222646157,27.1626471113,27.1594958963,28.1725462829,27.6240635597,27.7330610952,27.9218139171,28.2316004811,28.1026911228,28.4368881318,28.8409365006,29.2924534148,31.0992016512,27.3790691805,26.9818822479,27.9538744714,29.948811906,30.008317113,29.0367756709,29.1535362053,29.6058422928,30.2440875615,30.5537618733,29.3422890723,29.6318261039,28.92271557,26.7055043726,28.2087677948,27.708091509,28.2010051133
Siyambalanduwa,129,28.134310287,28.9804483189,30.2627824197,29.2470204957,30.5927536398,29.9128109761,29.7129086738,31.4331151938,31.4364230152,31.2183858122,32.084864087,32.7014785135,32.6494819912,33.7329281463,33.6622136748,34.4412052699,34.0706671432,33.2560005355,33.3476191792,33.8149170862,35.1385779971,34.1391891898,33.8373495696,33.9243547539,34.828375999,34.444399933,34.2128468705,33.6030356094,34.5148198096,33.1071784625,33.4427538974,33.6457369583,33.6299251375,34.4353902537,32.2817828257,33.7839417751,33.8356461107,34.1773707732,34.3769208012,34.224024479,34.6289607278,31.9586502297,32.3537012557,31.7297114586,31.2854897126,32.3378580162,31.4829489203,29.8033370731,29.3277512133,29.4257965068,28.4229140017,29.0432959036
Ambalantota,79,29.8571425847,30.3142855508,32.5142854963,32.3714283535,32.8857143947,31.6142858778,29.6285713741,32.9857142312,32.4714287349,32.2571430206,32.0857137952,32.5571425302,32.3857146672,32.5714285714,32.5571422577,33.2285723005,32.8857133048,31.371428081,32.299999782,31.3285710471,30.5714285714,30.6571426392,30.2285712106,30.8714286259,32.0285715376,30.6714284079,31.8714291709,32.2857137408,30.6285716466,29.3428570883,32.4714284624,32.700000218,31.3571425847,29.700000218,30.5857140677,31.1999999455,29.3857143947,29.428571701,30.1999999455,30.3857141222,29.9000001635,30.2428572518,30.3714288984,31.3000000545,32.3142855508,31.7857142857,31.9428571974,31.0428573063,30.8857143947,29.7428572518,30.6142856053,30.4142853873
Wennappuwa,193,29.1571429116,29.7714285169,31.9285711561,31.8142860957,33.400000436,32.6142850603,30.5857143402,32.6857141767,32.5000005449,32.9142864772,32.9285719735,32.7285712106,32.4857145037,32.799999782,32.2285717555,32.3285713196,32.6142850603,31.0142857688,31.8714286259,31.100000109,30.9857142312,29.5000002725,29.6714284079,29.4857145037,29.5857146127,29.5142857688,30.1714289529,30.1142858777,29.5857143402,29.2428572518,30.1571426391,29.2142857143,30.2428572518,30.9285714286,31.2857142857,29.2857140132,29.5857143402,29.5857143402,30.928571701,31.0714285714,30.9285714286,30.6999999455,30.6285713741,30.9571429661,31.8285713196,31.0285715375,30.8571431296,31.100000109,30.6285713741,30.1857144492,31.2285709381,31.2428572518
Medirigiriya,217,28.275570386,28.7338652621,30.1011518124,28.586640877,29.9594476035,29.6928613897,30.5232696245,31.7728065956,31.6481506714,31.522818355,32.7843354775,32.9903238005,34.6799537215,34.9976877955,34.8760298325,35.8357022863,35.6903156118,34.6981471005,33.7963026392,34.5856983884,34.3972202587,33.6972126801,33.8057375577,33.467722478,33.7670294151,34.1144955937,34.3112731847,34.2909927018,34.0732493063,34.6045849507,34.6209496453,35.2587305646,35.3331482777,36.1008943071,35.8156558337,32.9377653165,33.1896069031,34.7124174625,36.4402955337,36.3061968953,36.0571200132,34.7826928494,35.6209340319,33.6175004146,31.7373218973,31.1253407009,31.8364029928,30.7193463024,28.6525338654,30.1260335238,28.508758733,29.442164603
Bandarawela,168,21.0142857143,21.3285714286,23.3714285714,22.0285714286,24.0571428571,23.0142857143,23.2142857143,24.3428571429,25.0285714286,24.2857142857,25.2285714286,25.7142857143,26.1,27.3428571429,25.4714285714,27.0857142857,26.1142857143,25.7285714286,26.5285714286,27,27.0285714286,24.8857142857,25.0142857143,23.7857142857,25.0714285714,26.4428571429,24.6142857143,25.4714285714,25.3285714286,24.9,25.7571428571,26.6714285714,26.4857142857,26.8571428571,25.6142857143,24.0142857143,24.1714285714,26.1571428571,27.1,26.7142857143,26.2571428571,24.3428571429,25.4142857143,24.0428571429,23.8285714286,24.2428571429,24.2428571429,22.4714285714,23.0142857143,21.3,20.8857142857,21.5285714286
Thunukkai+AC0-,10,28.9936066749,28.2711166355,29.7946422831,29.6735904338,29.8557349273,29.5501398918,29.2474098569,30.5652343646,30.6080750743,31.4665879711,31.8426016518,32.0508898602,33.0295801195,32.7713737309,33.1293595425,33.243994202,33.3600572783,33.3719368446,32.1026707787,32.1785517627,32.0355891794,31.7021620275,31.5612218108,31.6042662658,31.4712550578,31.3066810633,31.8217119518,31.3878081417,30.8702040442,31.3975664049,31.8476453556,31.1736137499,30.5748868591,31.4986015853,32.8202505187,29.7578491519,30.4476704089,30.9260737861,31.487986154,31.6884971232,31.6794507621,31.6446736067,31.1342617521,31.5151167828,30.4421934843,29.6695313789,30.5395746599,29.9594717067,28.3186967704,29.3065405092,28.7467530391,28.9317890661
Dambulla,180,28.0639241619,28.5268199723,30.10575301,28.7614789247,29.9686494721,29.8354925464,30.445052513,31.6071703286,31.4411054693,31.7850755583,32.9499720955,33.0087276253,34.656948699,34.7032236134,34.6091714317,35.4078087283,35.4234570355,34.3484708295,33.3822119719,34.0151737615,33.8727060278,32.8874358724,32.9729557276,32.7683698482,33.0078636743,33.3737339411,33.6717334904,33.5134229607,33.2818765868,33.7672024496,33.9630058629,34.3523327329,34.2105032876,35.1346835399,35.3647574289,32.1187867281,32.2924109399,33.7922165646,35.4602814371,35.4182028884,35.2013327218,33.8578913683,34.3924658859,33.2310162305,31.5440797614,30.9413006091,31.7535849471,30.3972759004,28.6341299527,30.0018064553,28.6007786472,29.3823514042
Kotte,218,29.7756024039,29.7031306454,31.9084740921,32.4191609972,33.5686397787,31.5709604076,30.8337887148,31.7016192701,31.3641055855,31.9870995492,31.9152031107,32.0738569258,32.3141599897,32.58837638,32.2713021628,32.336343399,32.6090495571,31.085012491,31.9335556102,31.2427306739,31.2715361938,30.3455201206,30.248308853,29.9858221318,29.9391327969,29.8297229521,30.2689812858,30.0692157944,30.0013855904,29.7373874939,30.1350662354,29.18326697,30.2764122511,30.4817560966,31.072004164,29.6433309183,29.9819900789,29.7092833515,30.8300890995,31.096509394,30.5776894262,29.9792007656,30.7100934224,30.79476423,31.1615507808,30.9534182688,30.8363435984,31.0625944038,30.7067292366,30.5656169307,31.5704501452,31.6632955934
oddusuddan,109,28.5714285714,28.3714283534,30.6428571429,29.9428571973,30.171428408,29.9142853873,30.3142863682,31.4571426937,31.0428570338,32.1000006539,32.5857146127,33.3857149397,34.6571437291,33.7857145582,34.4142859323,34.9571429661,34.3428573608,33.9285719735,32.7999992371,33.299999782,33.0857146127,32.800000327,32.7714285169,33.2857142857,33.3714288984,33.600000109,33.600000654,33.6999999455,32.8714283534,34.1142861502,34.6714286804,33.0428575788,32.6428579603,34.5714285714,35.8142858233,30.2571430206,32.1285716466,33.6428576878,35.0428575788,35.5428575788,34.7428577968,32.9714284625,32.9571432386,32.8142860958,31.2857145582,30.5857146127,31.7142857143,32.3714286259,28.6714284079,29.928571701,29.1857141767,29.6285711016
Kalutara(North),1,30.3999996185,30.1714286804,32.2857148307,32.6142861502,33.6857147217,31.8571428571,31.6142856053,32.300000327,31.8714283535,32.7285712106,32.9428574698,32.9714290074,33.1857141767,33.3428573608,33.1428565979,33.1428576878,33.4285714286,31.5142860413,32.8571428571,32.1142856053,32.0000002725,31.100000109,30.8857143947,30.7142857143,30.6285716466,30.7142857143,30.9714284624,30.6285713741,30.7428572518,30.700000218,30.928571701,29.8857143947,31.2000004904,31.3142855508,31.5142860413,30.2300494997,30.6714286804,30.3857141222,31.5729068605,31.6428571429,31.5142854963,30.7857145582,31.6857147217,31.6142856053,31.6428571429,31.6428568704,31.6428571429,31.6999999455,31.3571428571,30.9428569249,31.8514282136,31.871428081
Kuchchaveli,32,27.5714285714,27.0857143402,28.9857145037,28.1857144492,28.600000109,28.4142859323,29.1999999455,29.7142857143,29.7285717555,30.6285713741,30.3142858233,30.8714286259,31.9857139587,32.5571430751,33.1999999455,33.5857143402,34.2571427481,34.4285719735,33.799999782,34.6857147217,34.7571432931,33.9857139587,33.6142856053,34.0571430751,34.0428570338,34.200000218,34.1142856053,33.7285712106,33,33.8857138497,35.1714286804,33.7142854418,33.428571701,35.4428569249,31.9857145037,32.9571429661,32.8857143947,35.4428563799,37.1142861502,37.600000109,36.199999673,32.0571425302,34.9571424212,32.4857139588,30.3428570884,29.200000218,29.8857143947,28.3857143947,26.9571432386,29.0142857688,27.899999891,28.4714284624
Kundasale,277,26.3999996185,26.3428573608,29.0142857688,26.5428573064,29.1142858778,28.5857140677,28.2285712106,29.7285714831,29.8285713196,30.5142860413,30.9857142312,31.4142856598,31.7999995095,31.7142859868,30.9428571974,31.5571430751,31.0571430751,30.0714285714,29.1999999455,29.899999891,29.2571427482,27.700000218,27.2285714831,26.6571431841,26.5571430751,27.7142857143,27.0571433476,27.100000109,27.3714288984,27.7142857143,27.5428573063,27.9857139588,28.3000000545,28.6428574153,30.399999891,26.8428570884,26.5,27.5428573063,29.5,29.5571430751,28.5714285714,28.6999999455,29.1428574153,29.8000000545,30.1285716466,28.9714287349,29.1428574153,28.4857145037,26.2000004905,27.8142858233,27.2285714831,27.7285714831
Palinda+AC0-Nuwara,28,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Bogawanthalawa,241,19.1589125601,20.260405839,22.2657331621,20.3076108534,21.8018838932,20.417907281,20.5147418516,21.4598512964,21.3007905577,21.3623473402,22.5834291071,23.0614087489,23.6377408265,24.0199557726,23.5407269068,24.2370717702,23.6173041127,23.0514234248,22.3339066481,22.5098140325,21.473443164,19.0389891765,18.4129144653,17.4373413192,18.0575987405,19.7969561438,18.3992077699,18.3989628967,18.2929013723,18.8761189221,18.8372515008,19.6795948022,20.1013701957,20.6785257099,22.5312546045,18.3107523862,17.5069419583,19.0429788992,22.2018597787,21.3945496296,20.0040218381,20.0106629471,21.1714604711,20.686749588,21.1664021139,20.6484612979,21.0684742252,20.8906494366,19.1645748889,19.9673156795,21.104021437,20.0965561842
Sampathnuwara,22,28.5714285714,28.3714283534,30.6428571429,29.9428571973,30.171428408,29.9142853873,30.3142863682,31.4571426937,31.0428570338,32.1000006539,32.5857146127,33.3857149397,34.6571437291,33.7857145582,34.4142859323,34.9571429661,34.3428573608,33.9285719735,32.7999992371,33.299999782,33.0857146127,32.800000327,32.7714285169,33.2857142857,33.3714288984,33.600000109,33.600000654,33.6999999455,32.8714283534,34.1142861502,34.6714286804,33.0428575788,32.6428579603,34.5714285714,35.8142858233,30.2571430206,32.1285716466,33.6428576878,35.0428575788,35.5428575788,34.7428577968,32.9714284625,32.9571432386,32.8142860958,31.2857145582,30.5857146127,31.7142857143,32.3714286259,28.6714284079,29.928571701,29.1857141767,29.6285711016
Dompe,216,29.7745415109,29.7075573491,31.9116973466,32.4147900292,33.5679238886,31.5834950543,30.8376148786,31.7160769356,31.3793225745,32.0021465245,31.9333914691,32.0874820471,32.3228347464,32.5965052681,32.2778739589,32.3427365539,32.6156747065,31.087761793,31.9403544307,31.2483210864,31.2745745284,30.3432743437,30.2477603569,29.9867574926,29.941194712,29.8337227878,30.2736585787,30.0741449591,30.0032539421,29.7402558104,30.1416479693,29.1892060435,30.283491481,30.4928191891,31.0776492356,29.6445276603,29.9836313939,29.7134966305,30.8370140834,31.1006457655,30.5886458093,29.9927440136,30.7171192919,30.8029315573,31.1719576116,30.9596861226,30.8430171451,31.0680744267,30.7111794786,30.5649146392,31.5693488468,31.6608389981
Galenbindunuwewa,268,27.7164922304,28.1564544475,30.1382949113,29.1489703044,30.0390032446,30.1520885634,30.310751497,31.3756659237,31.09639712,32.2862475023,33.2792390227,33.0484289605,34.6162451662,34.1667849882,34.1757017068,34.6485003233,34.9499525162,33.7278769655,32.6627125394,33.0148738537,32.9644865302,31.4710026365,31.5041786584,31.5709229464,31.7105111208,32.0970591687,32.5644403549,32.1672065576,31.8867810702,32.2851605908,32.8417222373,32.7219579045,32.2211364494,33.4484302292,34.5700972831,30.6343957002,30.6875270072,32.1660106276,33.7138041909,33.8643086433,33.679904575,32.1977842748,32.1862832978,32.5400233837,31.2188901224,30.6229229796,31.6243387955,29.8184082345,28.6166019465,29.8218850661,28.8009240591,29.2887296994
Karuwalaga,9,28.8000000545,28.7857142857,30.5285718101,30.2857142857,31.1000003814,31.0142860412,29.9999997275,31.4857142312,31.100000109,33.2142868042,32.9571429661,33.1285705566,32.8285718645,32.9428574698,32.8428573608,33.2428577968,33.5571430751,33.0857140677,32.4428574698,32.799999782,32.3857141222,30.9142859323,30.8714286259,31.0571425302,30.9428574698,31.4000004359,31.5571425302,31.1142856053,30.8571425847,31.328571592,31.0857146127,31.4285711561,31.0714285714,31.8999996185,32.9571429661,30.300000327,29.8999996185,30.6428571428,31.3714286259,31.7428572518,31.4714287349,31.2285712106,31.1857141767,32.0285712651,31.1857147217,30.100000109,30.5571428026,29.8428573608,29.1571429117,29.9571435111,29.6142856053,29.8571428571
Godakawela,174,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Padaviya,20,28.5714285714,28.3714283534,30.6428571429,29.9428571973,30.171428408,29.9142853873,30.3142863682,31.4571426937,31.0428570338,32.1000006539,32.5857146127,33.3857149397,34.6571437291,33.7857145582,34.4142859323,34.9571429661,34.3428573608,33.9285719735,32.7999992371,33.299999782,33.0857146127,32.800000327,32.7714285169,33.2857142857,33.3714288984,33.600000109,33.600000654,33.6999999455,32.8714283534,34.1142861502,34.6714286804,33.0428575788,32.6428579603,34.5714285714,35.8142858233,30.2571430206,32.1285716466,33.6428576878,35.0428575788,35.5428575788,34.7428577968,32.9714284625,32.9571432386,32.8142860958,31.2857145582,30.5857146127,31.7142857143,32.3714286259,28.6714284079,29.928571701,29.1857141767,29.6285711016
Pasgoda,237,28.900982135,30.0285481412,30.5977514666,31.2631271704,31.6773107286,31.2182380868,30.6794798676,31.0681524687,30.9498354548,32.7947817119,32.74172732,31.7202587206,32.1508406515,32.0988472867,32.3866054275,32.4681971868,32.5651941455,31.0142175647,30.8499147712,30.0600895931,30.2397173042,29.4519816256,29.2244264983,29.1030038042,29.0081079168,29.2244039194,29.0213661279,28.7958098145,29.0458264033,29.0509198511,29.2233648289,28.2468090794,29.3814558339,29.4222574799,29.8059048567,29.0387237376,28.8315524359,28.9713150421,30.3610267921,30.0080059709,29.7845957309,28.785566773,29.7528958175,30.1906711581,30.8355719809,30.8703100517,30.6080401916,30.4039629788,29.9744323134,29.7621108147,29.8406427134,29.668186456
Mullativu,231,28.5714285714,28.3714283534,30.6428571429,29.9428571973,30.171428408,29.9142853873,30.3142863682,31.4571426937,31.0428570338,32.1000006539,32.5857146127,33.3857149397,34.6571437291,33.7857145582,34.4142859323,34.9571429661,34.3428573608,33.9285719735,32.7999992371,33.299999782,33.0857146127,32.800000327,32.7714285169,33.2857142857,33.3714288984,33.600000109,33.600000654,33.6999999455,32.8714283534,34.1142861502,34.6714286804,33.0428575788,32.6428579603,34.5714285714,35.8142858233,30.2571430206,32.1285716466,33.6428576878,35.0428575788,35.5428575788,34.7428577968,32.9714284625,32.9571432386,32.8142860958,31.2857145582,30.5857146127,31.7142857143,32.3714286259,28.6714284079,29.928571701,29.1857141767,29.6285711016
Alawwa,213,28.6571431841,29.1857144492,31.3571431296,30.3428570884,32.1857139042,32.1571426392,31.628571919,32.8714283534,32.9142853873,34.3428573608,34.8428573608,34.3142858233,34.3714283534,34.0714280265,33.8428568159,34.3857143947,34.1285705566,32.600000109,31.9714290074,32.300000327,31.8571423122,30.2571430206,30.2142859867,29.7142859868,30.200000218,30.4857142312,30.4857142312,30.9285714286,30.699999673,30.8428570883,30.9285717011,30.7142859868,31.5714285714,32.571427754,34.6285716465,30.0857140677,29.4142856598,30.0285712651,32.2142857143,32.2857142857,31.3857143947,31.4428571973,31.9428571974,32.4857139587,32.700000218,31.2142857143,32.0999998365,31.1285716465,29.2571430206,30.199999673,30.1285711016,30.5857146127
Monaragala,130,25.1391803254,25.463079384,27.3629257417,26.2865239472,27.5725051221,27.2132435623,27.6061785727,28.5145588385,28.5541619763,29.001666983,30.2354097684,30.1231910803,31.3212135993,31.5264968789,31.0009330641,32.3439897745,31.604359963,30.287765625,30.6503227266,31.0814904744,31.3849686136,30.2825050515,30.5747702392,30.0866989827,30.6005435524,31.0939559072,30.8706987677,30.3501855991,31.1885556455,30.8436468764,31.8720902104,31.3786665506,31.6797169594,32.5417241643,31.2240077316,29.1591342677,29.7128304624,31.8265328589,33.069556991,32.8660950944,32.6386892633,30.3705047536,30.444710287,29.2733629487,28.9666846169,28.6926253802,28.6987263382,27.0995067584,26.029256476,26.7513474096,25.001756855,25.5558029912
Agalawatta,29,29.4285711561,30.3428562709,33.4714290074,33.1714281355,34.999999455,33.0142860413,32.2285717555,34.0428570339,33.2285714831,34.399999891,34.2571427481,33.7857142857,34.6428571429,33.928571701,34.1714286804,34.8142852783,34.1142856053,31.9571432386,32.02857181,31.6428568704,31.3285715921,30.2714285169,30.100000109,29.9000004359,29.7714285169,30.4142856598,29.8857143947,30.300000327,30.3142855508,30.4428569249,30.6714284079,30.0428570339,31.8285715921,32.0714285714,32.8142860957,29.7571427481,29.9428571973,30.5428567614,33.099999564,32.1857139043,31.1428574153,30.8285718645,32.0428567614,32.200000218,32.7999992371,32.2285706656,32.3142858233,32.0428567614,30.7714285169,31.6142850603,32.2428575243,32.171427863
Galewela,167,28.2038334594,28.7061258055,30.7855787704,29.7647229994,31.1739795305,31.2111054378,31.0175890559,32.1487608362,32.0602237761,33.3902500538,34.1136202392,33.7295821299,34.4831136341,34.1108466557,33.9676813055,34.4908293191,34.4964741703,33.1058674212,32.2670654684,32.6022063924,32.3367312065,30.7761495417,30.7727107611,30.5223594897,30.843830978,31.1821029547,31.4054730148,31.45414793,31.2124364643,31.4735490154,31.7629238724,31.6143353304,31.8276469044,32.9261920335,34.5825836635,30.3222237127,29.9727105594,30.9746089677,32.8712559338,32.9689634243,32.4105879773,31.7647729533,32.0216937039,32.4988535436,32.0036114945,30.9317885875,31.870060172,30.5175890341,28.9549365793,30.0029087826,29.5044492802,29.9813016047
Minuwangoda,120,29.1571429116,29.7714285169,31.9285711561,31.8142860957,33.400000436,32.6142850603,30.5857143402,32.6857141767,32.5000005449,32.9142864772,32.9285719735,32.7285712106,32.4857145037,32.799999782,32.2285717555,32.3285713196,32.6142850603,31.0142857688,31.8714286259,31.100000109,30.9857142312,29.5000002725,29.6714284079,29.4857145037,29.5857146127,29.5142857688,30.1714289529,30.1142858777,29.5857143402,29.2428572518,30.1571426391,29.2142857143,30.2428572518,30.9285714286,31.2857142857,29.2857140132,29.5857143402,29.5857143402,30.928571701,31.0714285714,30.9285714286,30.6999999455,30.6285713741,30.9571429661,31.8285713196,31.0285715375,30.8571431296,31.100000109,30.6285713741,30.1857144492,31.2285709381,31.2428572518
Oddamavadi,82,27.6428568704,28.5142857688,28.3285713196,27.8285713196,28.7428569794,28.3142858233,29.2857142857,29.6142861502,29.4999994551,30.4285714286,30.3571425847,30.6714284079,32.0142854963,32.0285715376,32.5142857688,32.7571427482,32.9571429661,32.9857145037,32.671428408,33.3571428571,33.5857140677,34.0142860413,34.7142857143,36.1142856053,35.9571435111,33.4571424212,33.7285717555,33.4285714286,34.2142857143,34.0428575788,36.0285720825,32.9857147761,32.0857146127,32.6142861503,32.5857146127,31.9571429661,32.9571426937,34.4285714286,33.700000218,32.0999998365,33.9428574698,31.8571428572,32.1285716465,31.4428569249,30.1857147217,30.0714285714,29.8428570884,28.5142860412,28.1857144492,29.3714286259,27.4285714286,28.099999564
Homagama,101,30.3999996185,30.1714286804,32.2857148307,32.6142861502,33.6857147217,31.8571428571,31.6142856053,32.300000327,31.8714283535,32.7285712106,32.9428574698,32.9714290074,33.1857141767,33.3428573608,33.1428565979,33.1428576878,33.4285714286,31.5142860413,32.8571428571,32.1142856053,32.0000002725,31.100000109,30.8857143947,30.7142857143,30.6285716466,30.7142857143,30.9714284624,30.6285713741,30.7428572518,30.700000218,30.928571701,29.8857143947,31.2000004904,31.3142855508,31.5142860413,30.2300494997,30.6714286804,30.3857141222,31.5729068605,31.6428571429,31.5142854963,30.7857145582,31.6857147217,31.6142856053,31.6428571429,31.6428568704,31.6428571429,31.6999999455,31.3571428571,30.9428569249,31.8514282136,31.871428081
